Territorio,Año,Fuente_Renta,Fuente_Renta_Code,Porcentaje
Ingenio,2023,Otros ingresos,OTROS_INGRESOS,8.5
Ingenio,2015,Otras prestaciones,OTRAS_PRESTACIONES,5.1
Ingenio,2016,Otras prestaciones,OTRAS_PRESTACIONES,5.2
Ingenio,2017,Otras prestaciones,OTRAS_PRESTACIONES,5.5
Ingenio,2018,Otras prestaciones,OTRAS_PRESTACIONES,5.4
Ingenio,2019,Otras prestaciones,OTRAS_PRESTACIONES,5.6
Ingenio,2020,Otras prestaciones,OTRAS_PRESTACIONES,6.4
Ingenio,2021,Otras prestaciones,OTRAS_PRESTACIONES,6.8
Ingenio,2022,Otras prestaciones,OTRAS_PRESTACIONES,6.7
Ingenio,2023,Otras prestaciones,OTRAS_PRESTACIONES,6.9
Ingenio,2015,Pensiones,PENSIONES,17.2
Ingenio,2016,Pensiones,PENSIONES,17.0
Ingenio,2017,Pensiones,PENSIONES,16.7
Ingenio,2018,Pensiones,PENSIONES,16.5
Ingenio,2019,Pensiones,PENSIONES,16.8
Ingenio,2020,Pensiones,PENSIONES,17.7
Ingenio,2021,Pensiones,PENSIONES,17.5
Ingenio,2022,Pensiones,PENSIONES,17.5
Ingenio,2023,Pensiones,PENSIONES,17.3
Ingenio,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.0
Ingenio,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.3
Ingenio,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.0
Ingenio,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.8
Ingenio,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.8
Ingenio,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,11.1
Ingenio,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,7.3
Ingenio,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.1
Ingenio,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.9
Mogán,2015,Sueldos y salarios,SUELDOS_SALARIOS,60.3
Mogán,2016,Sueldos y salarios,SUELDOS_SALARIOS,62.1
Mogán,2017,Sueldos y salarios,SUELDOS_SALARIOS,61.8
Mogán,2018,Sueldos y salarios,SUELDOS_SALARIOS,61.0
Mogán,2019,Sueldos y salarios,SUELDOS_SALARIOS,61.0
Mogán,2020,Sueldos y salarios,SUELDOS_SALARIOS,45.8
Mogán,2021,Sueldos y salarios,SUELDOS_SALARIOS,47.4
Mogán,2022,Sueldos y salarios,SUELDOS_SALARIOS,59.4
Mogán,2023,Sueldos y salarios,SUELDOS_SALARIOS,59.7
Mogán,2015,Otros ingresos,OTROS_INGRESOS,17.9
Mogán,2016,Otros ingresos,OTROS_INGRESOS,17.2
Mogán,2017,Otros ingresos,OTROS_INGRESOS,17.4
Mogán,2018,Otros ingresos,OTROS_INGRESOS,17.8
Mogán,2019,Otros ingresos,OTROS_INGRESOS,17.0
Mogán,2020,Otros ingresos,OTROS_INGRESOS,12.8
Mogán,2021,Otros ingresos,OTROS_INGRESOS,16.4
Mogán,2022,Otros ingresos,OTROS_INGRESOS,17.6
Mogán,2023,Otros ingresos,OTROS_INGRESOS,17.8
Mogán,2015,Otras prestaciones,OTRAS_PRESTACIONES,2.7
Mogán,2016,Otras prestaciones,OTRAS_PRESTACIONES,2.7
Mogán,2017,Otras prestaciones,OTRAS_PRESTACIONES,2.9
Mogán,2018,Otras prestaciones,OTRAS_PRESTACIONES,3.2
Mogán,2019,Otras prestaciones,OTRAS_PRESTACIONES,3.4
Mogán,2020,Otras prestaciones,OTRAS_PRESTACIONES,4.4
Mogán,2021,Otras prestaciones,OTRAS_PRESTACIONES,4.5
Mogán,2022,Otras prestaciones,OTRAS_PRESTACIONES,4.1
Mogán,2023,Otras prestaciones,OTRAS_PRESTACIONES,4.4
Mogán,2015,Pensiones,PENSIONES,14.5
Mogán,2016,Pensiones,PENSIONES,14.2
Mogán,2017,Pensiones,PENSIONES,14.2
Mogán,2018,Pensiones,PENSIONES,14.5
Mogán,2019,Pensiones,PENSIONES,14.9
Mogán,2020,Pensiones,PENSIONES,17.3
Mogán,2021,Pensiones,PENSIONES,16.9
Mogán,2022,Pensiones,PENSIONES,15.8
Mogán,2023,Pensiones,PENSIONES,15.5
Mogán,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.6
Mogán,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.9
Mogán,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.7
Mogán,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.5
Mogán,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.7
Mogán,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,19.8
Mogán,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,14.8
Mogán,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.2
Mogán,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.6
Moya,2015,Sueldos y salarios,SUELDOS_SALARIOS,54.8
Moya,2016,Sueldos y salarios,SUELDOS_SALARIOS,57.1
Moya,2017,Sueldos y salarios,SUELDOS_SALARIOS,56.5
Moya,2018,Sueldos y salarios,SUELDOS_SALARIOS,57.7
Moya,2019,Sueldos y salarios,SUELDOS_SALARIOS,57.6
Moya,2020,Sueldos y salarios,SUELDOS_SALARIOS,55.2
Moya,2021,Sueldos y salarios,SUELDOS_SALARIOS,56.1
Moya,2022,Sueldos y salarios,SUELDOS_SALARIOS,56.1
Moya,2023,Sueldos y salarios,SUELDOS_SALARIOS,55.1
Moya,2015,Otros ingresos,OTROS_INGRESOS,12.3
Moya,2016,Otros ingresos,OTROS_INGRESOS,11.8
Moya,2017,Otros ingresos,OTROS_INGRESOS,13.3
Moya,2018,Otros ingresos,OTROS_INGRESOS,13.5
Moya,2019,Otros ingresos,OTROS_INGRESOS,12.6
Moya,2020,Otros ingresos,OTROS_INGRESOS,11.2
Moya,2021,Otros ingresos,OTROS_INGRESOS,12.4
Moya,2022,Otros ingresos,OTROS_INGRESOS,13.6
Moya,2023,Otros ingresos,OTROS_INGRESOS,14.7
Moya,2015,Otras prestaciones,OTRAS_PRESTACIONES,5.9
Moya,2016,Otras prestaciones,OTRAS_PRESTACIONES,5.5
Moya,2017,Otras prestaciones,OTRAS_PRESTACIONES,6.0
Moya,2018,Otras prestaciones,OTRAS_PRESTACIONES,5.6
Moya,2019,Otras prestaciones,OTRAS_PRESTACIONES,6.0
Moya,2020,Otras prestaciones,OTRAS_PRESTACIONES,6.6
Moya,2021,Otras prestaciones,OTRAS_PRESTACIONES,6.9
Moya,2022,Otras prestaciones,OTRAS_PRESTACIONES,6.7
Moya,2023,Otras prestaciones,OTRAS_PRESTACIONES,7.3
Moya,2015,Pensiones,PENSIONES,22.9
Moya,2016,Pensiones,PENSIONES,22.1
Moya,2017,Pensiones,PENSIONES,21.1
Moya,2018,Pensiones,PENSIONES,20.5
Moya,2019,Pensiones,PENSIONES,21.0
Moya,2020,Pensiones,PENSIONES,21.3
Moya,2021,Pensiones,PENSIONES,20.8
Moya,2022,Pensiones,PENSIONES,21.0
Moya,2023,Pensiones,PENSIONES,20.4
Moya,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.1
Moya,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.5
Moya,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.1
Moya,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.8
Moya,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.9
Moya,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.7
Moya,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.8
Moya,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.6
Moya,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.6
Las Palmas De Gran Canaria,2015,Sueldos y salarios,SUELDOS_SALARIOS,59.6
Las Palmas De Gran Canaria,2016,Sueldos y salarios,SUELDOS_SALARIOS,60.0
Las Palmas De Gran Canaria,2017,Sueldos y salarios,SUELDOS_SALARIOS,59.7
Las Palmas De Gran Canaria,2018,Sueldos y salarios,SUELDOS_SALARIOS,60.1
Las Palmas De Gran Canaria,2019,Sueldos y salarios,SUELDOS_SALARIOS,59.6
Las Palmas De Gran Canaria,2020,Sueldos y salarios,SUELDOS_SALARIOS,56.7
Las Palmas De Gran Canaria,2021,Sueldos y salarios,SUELDOS_SALARIOS,58.2
Las Palmas De Gran Canaria,2022,Sueldos y salarios,SUELDOS_SALARIOS,58.6
Las Palmas De Gran Canaria,2023,Sueldos y salarios,SUELDOS_SALARIOS,58.6
Las Palmas De Gran Canaria,2015,Otros ingresos,OTROS_INGRESOS,13.4
Las Palmas De Gran Canaria,2016,Otros ingresos,OTROS_INGRESOS,13.4
Las Palmas De Gran Canaria,2017,Otros ingresos,OTROS_INGRESOS,14.1
Las Palmas De Gran Canaria,2018,Otros ingresos,OTROS_INGRESOS,14.2
Las Palmas De Gran Canaria,2019,Otros ingresos,OTROS_INGRESOS,14.5
Las Palmas De Gran Canaria,2020,Otros ingresos,OTROS_INGRESOS,12.6
Las Palmas De Gran Canaria,2021,Otros ingresos,OTROS_INGRESOS,13.7
Las Palmas De Gran Canaria,2022,Otros ingresos,OTROS_INGRESOS,14.5
Las Palmas De Gran Canaria,2023,Otros ingresos,OTROS_INGRESOS,14.8
Las Palmas De Gran Canaria,2015,Otras prestaciones,OTRAS_PRESTACIONES,3.7
Las Palmas De Gran Canaria,2016,Otras prestaciones,OTRAS_PRESTACIONES,3.9
Las Palmas De Gran Canaria,2017,Otras prestaciones,OTRAS_PRESTACIONES,4.1
Las Palmas De Gran Canaria,2018,Otras prestaciones,OTRAS_PRESTACIONES,4.1
Las Palmas De Gran Canaria,2019,Otras prestaciones,OTRAS_PRESTACIONES,4.2
Las Palmas De Gran Canaria,2020,Otras prestaciones,OTRAS_PRESTACIONES,4.7
Las Palmas De Gran Canaria,2021,Otras prestaciones,OTRAS_PRESTACIONES,4.9
Las Palmas De Gran Canaria,2022,Otras prestaciones,OTRAS_PRESTACIONES,5.0
Las Palmas De Gran Canaria,2023,Otras prestaciones,OTRAS_PRESTACIONES,5.1
Las Palmas De Gran Canaria,2015,Pensiones,PENSIONES,20.3
Las Palmas De Gran Canaria,2016,Pensiones,PENSIONES,20.2
Las Palmas De Gran Canaria,2017,Pensiones,PENSIONES,19.8
Las Palmas De Gran Canaria,2018,Pensiones,PENSIONES,19.5
Las Palmas De Gran Canaria,2019,Pensiones,PENSIONES,19.6
Las Palmas De Gran Canaria,2020,Pensiones,PENSIONES,20.9
Las Palmas De Gran Canaria,2021,Pensiones,PENSIONES,19.8
Las Palmas De Gran Canaria,2022,Pensiones,PENSIONES,19.8
Las Palmas De Gran Canaria,2023,Pensiones,PENSIONES,19.6
Las Palmas De Gran Canaria,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.0
Las Palmas De Gran Canaria,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.6
Las Palmas De Gran Canaria,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.3
Las Palmas De Gran Canaria,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.2
Las Palmas De Gran Canaria,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.2
Las Palmas De Gran Canaria,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.1
Las Palmas De Gran Canaria,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.3
Las Palmas De Gran Canaria,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.1
Las Palmas De Gran Canaria,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.9
San Bartolomé De Tirajana,2015,Sueldos y salarios,SUELDOS_SALARIOS,60.5
San Bartolomé De Tirajana,2016,Sueldos y salarios,SUELDOS_SALARIOS,60.6
San Bartolomé De Tirajana,2017,Sueldos y salarios,SUELDOS_SALARIOS,60.3
San Bartolomé De Tirajana,2018,Sueldos y salarios,SUELDOS_SALARIOS,59.6
San Bartolomé De Tirajana,2019,Sueldos y salarios,SUELDOS_SALARIOS,59.4
San Bartolomé De Tirajana,2020,Sueldos y salarios,SUELDOS_SALARIOS,47.7
San Bartolomé De Tirajana,2021,Sueldos y salarios,SUELDOS_SALARIOS,49.7
San Bartolomé De Tirajana,2022,Sueldos y salarios,SUELDOS_SALARIOS,56.9
San Bartolomé De Tirajana,2023,Sueldos y salarios,SUELDOS_SALARIOS,56.2
San Bartolomé De Tirajana,2015,Otros ingresos,OTROS_INGRESOS,17.6
San Bartolomé De Tirajana,2016,Otros ingresos,OTROS_INGRESOS,18.1
San Bartolomé De Tirajana,2017,Otros ingresos,OTROS_INGRESOS,18.6
San Bartolomé De Tirajana,2018,Otros ingresos,OTROS_INGRESOS,18.8
San Bartolomé De Tirajana,2019,Otros ingresos,OTROS_INGRESOS,17.9
San Bartolomé De Tirajana,2020,Otros ingresos,OTROS_INGRESOS,14.0
San Bartolomé De Tirajana,2021,Otros ingresos,OTROS_INGRESOS,17.5
San Bartolomé De Tirajana,2022,Otros ingresos,OTROS_INGRESOS,18.5
San Bartolomé De Tirajana,2023,Otros ingresos,OTROS_INGRESOS,20.1
San Bartolomé De Tirajana,2015,Otras prestaciones,OTRAS_PRESTACIONES,3.0
San Bartolomé De Tirajana,2016,Otras prestaciones,OTRAS_PRESTACIONES,3.1
San Bartolomé De Tirajana,2017,Otras prestaciones,OTRAS_PRESTACIONES,3.2
San Bartolomé De Tirajana,2018,Otras prestaciones,OTRAS_PRESTACIONES,3.4
San Bartolomé De Tirajana,2019,Otras prestaciones,OTRAS_PRESTACIONES,3.6
San Bartolomé De Tirajana,2020,Otras prestaciones,OTRAS_PRESTACIONES,4.5
San Bartolomé De Tirajana,2021,Otras prestaciones,OTRAS_PRESTACIONES,4.4
San Bartolomé De Tirajana,2022,Otras prestaciones,OTRAS_PRESTACIONES,4.4
San Bartolomé De Tirajana,2023,Otras prestaciones,OTRAS_PRESTACIONES,4.3
San Bartolomé De Tirajana,2015,Pensiones,PENSIONES,15.0
San Bartolomé De Tirajana,2016,Pensiones,PENSIONES,14.8
San Bartolomé De Tirajana,2017,Pensiones,PENSIONES,14.8
San Bartolomé De Tirajana,2018,Pensiones,PENSIONES,15.1
San Bartolomé De Tirajana,2019,Pensiones,PENSIONES,15.8
San Bartolomé De Tirajana,2020,Pensiones,PENSIONES,18.9
San Bartolomé De Tirajana,2021,Pensiones,PENSIONES,18.1
San Bartolomé De Tirajana,2022,Pensiones,PENSIONES,17.5
San Bartolomé De Tirajana,2023,Pensiones,PENSIONES,17.1
San Bartolomé De Tirajana,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.9
San Bartolomé De Tirajana,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.5
San Bartolomé De Tirajana,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.1
San Bartolomé De Tirajana,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.1
San Bartolomé De Tirajana,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.4
San Bartolomé De Tirajana,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,15.0
San Bartolomé De Tirajana,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,10.2
San Bartolomé De Tirajana,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.7
San Bartolomé De Tirajana,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.3
La Aldea De San Nicolás,2015,Sueldos y salarios,SUELDOS_SALARIOS,51.1
La Aldea De San Nicolás,2016,Sueldos y salarios,SUELDOS_SALARIOS,52.7
La Aldea De San Nicolás,2017,Sueldos y salarios,SUELDOS_SALARIOS,53.3
La Aldea De San Nicolás,2018,Sueldos y salarios,SUELDOS_SALARIOS,53.9
La Aldea De San Nicolás,2019,Sueldos y salarios,SUELDOS_SALARIOS,53.1
La Aldea De San Nicolás,2020,Sueldos y salarios,SUELDOS_SALARIOS,49.8
La Aldea De San Nicolás,2021,Sueldos y salarios,SUELDOS_SALARIOS,51.0
La Aldea De San Nicolás,2022,Sueldos y salarios,SUELDOS_SALARIOS,53.0
La Aldea De San Nicolás,2023,Sueldos y salarios,SUELDOS_SALARIOS,52.4
La Aldea De San Nicolás,2015,Otros ingresos,OTROS_INGRESOS,9.1
La Aldea De San Nicolás,2016,Otros ingresos,OTROS_INGRESOS,8.9
La Aldea De San Nicolás,2017,Otros ingresos,OTROS_INGRESOS,9.5
La Aldea De San Nicolás,2018,Otros ingresos,OTROS_INGRESOS,9.9
La Aldea De San Nicolás,2019,Otros ingresos,OTROS_INGRESOS,10.2
La Aldea De San Nicolás,2020,Otros ingresos,OTROS_INGRESOS,8.1
La Aldea De San Nicolás,2021,Otros ingresos,OTROS_INGRESOS,9.1
La Aldea De San Nicolás,2022,Otros ingresos,OTROS_INGRESOS,10.8
La Aldea De San Nicolás,2023,Otros ingresos,OTROS_INGRESOS,11.5
La Aldea De San Nicolás,2015,Otras prestaciones,OTRAS_PRESTACIONES,6.6
La Aldea De San Nicolás,2016,Otras prestaciones,OTRAS_PRESTACIONES,6.1
La Aldea De San Nicolás,2017,Otras prestaciones,OTRAS_PRESTACIONES,6.5
La Aldea De San Nicolás,2018,Otras prestaciones,OTRAS_PRESTACIONES,6.6
La Aldea De San Nicolás,2019,Otras prestaciones,OTRAS_PRESTACIONES,6.9
La Aldea De San Nicolás,2020,Otras prestaciones,OTRAS_PRESTACIONES,7.7
La Aldea De San Nicolás,2021,Otras prestaciones,OTRAS_PRESTACIONES,7.9
La Aldea De San Nicolás,2022,Otras prestaciones,OTRAS_PRESTACIONES,7.4
La Aldea De San Nicolás,2023,Otras prestaciones,OTRAS_PRESTACIONES,7.8
La Aldea De San Nicolás,2015,Pensiones,PENSIONES,26.2
La Aldea De San Nicolás,2016,Pensiones,PENSIONES,25.9
La Aldea De San Nicolás,2017,Pensiones,PENSIONES,24.9
La Aldea De San Nicolás,2018,Pensiones,PENSIONES,24.2
La Aldea De San Nicolás,2019,Pensiones,PENSIONES,24.3
La Aldea De San Nicolás,2020,Pensiones,PENSIONES,25.2
La Aldea De San Nicolás,2021,Pensiones,PENSIONES,24.8
La Aldea De San Nicolás,2022,Pensiones,PENSIONES,24.3
La Aldea De San Nicolás,2023,Pensiones,PENSIONES,23.9
La Aldea De San Nicolás,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,7.1
La Aldea De San Nicolás,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,6.5
La Aldea De San Nicolás,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,6.0
La Aldea De San Nicolás,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.4
La Aldea De San Nicolás,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.5
La Aldea De San Nicolás,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,9.2
La Aldea De San Nicolás,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,7.2
La Aldea De San Nicolás,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.6
La Aldea De San Nicolás,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.5
Santa Brígida,2015,Sueldos y salarios,SUELDOS_SALARIOS,58.9
Santa Brígida,2016,Sueldos y salarios,SUELDOS_SALARIOS,56.4
Santa Brígida,2017,Sueldos y salarios,SUELDOS_SALARIOS,55.8
Santa Brígida,2018,Sueldos y salarios,SUELDOS_SALARIOS,55.5
Santa Brígida,2019,Sueldos y salarios,SUELDOS_SALARIOS,54.8
Santa Brígida,2020,Sueldos y salarios,SUELDOS_SALARIOS,54.3
Santa Brígida,2021,Sueldos y salarios,SUELDOS_SALARIOS,56.3
Santa Brígida,2022,Sueldos y salarios,SUELDOS_SALARIOS,54.7
Santa Brígida,2023,Sueldos y salarios,SUELDOS_SALARIOS,54.6
Santa Brígida,2015,Otros ingresos,OTROS_INGRESOS,20.9
Santa Brígida,2016,Otros ingresos,OTROS_INGRESOS,23.9
Santa Brígida,2017,Otros ingresos,OTROS_INGRESOS,24.1
Santa Brígida,2018,Otros ingresos,OTROS_INGRESOS,23.6
Santa Brígida,2019,Otros ingresos,OTROS_INGRESOS,25.2
Santa Brígida,2020,Otros ingresos,OTROS_INGRESOS,21.3
Santa Brígida,2021,Otros ingresos,OTROS_INGRESOS,21.2
Santa Brígida,2022,Otros ingresos,OTROS_INGRESOS,24.2
Santa Brígida,2023,Otros ingresos,OTROS_INGRESOS,24.0
Santa Brígida,2015,Otras prestaciones,OTRAS_PRESTACIONES,2.8
Santa Brígida,2016,Otras prestaciones,OTRAS_PRESTACIONES,2.7
Santa Brígida,2017,Otras prestaciones,OTRAS_PRESTACIONES,2.9
Santa Brígida,2018,Otras prestaciones,OTRAS_PRESTACIONES,2.8
Santa Brígida,2019,Otras prestaciones,OTRAS_PRESTACIONES,2.9
Santa Brígida,2020,Otras prestaciones,OTRAS_PRESTACIONES,3.4
Santa Brígida,2021,Otras prestaciones,OTRAS_PRESTACIONES,3.6
Santa Brígida,2022,Otras prestaciones,OTRAS_PRESTACIONES,3.6
Santa Brígida,2023,Otras prestaciones,OTRAS_PRESTACIONES,3.8
Santa Brígida,2015,Pensiones,PENSIONES,15.6
Santa Brígida,2016,Pensiones,PENSIONES,15.2
Santa Brígida,2017,Pensiones,PENSIONES,15.7
Santa Brígida,2018,Pensiones,PENSIONES,16.8
Santa Brígida,2019,Pensiones,PENSIONES,15.8
Santa Brígida,2020,Pensiones,PENSIONES,17.5
Santa Brígida,2021,Pensiones,PENSIONES,16.6
Santa Brígida,2022,Pensiones,PENSIONES,16.2
Santa Brígida,2023,Pensiones,PENSIONES,16.3
Santa Brígida,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.9
Santa Brígida,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.7
Santa Brígida,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.5
Santa Brígida,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.3
Santa Brígida,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.4
Santa Brígida,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.5
Santa Brígida,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.3
Santa Brígida,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.4
Santa Brígida,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.3
Santa Lucía De Tirajana,2015,Sueldos y salarios,SUELDOS_SALARIOS,67.0
Santa Lucía De Tirajana,2016,Sueldos y salarios,SUELDOS_SALARIOS,68.3
Santa Lucía De Tirajana,2017,Sueldos y salarios,SUELDOS_SALARIOS,68.6
Santa Lucía De Tirajana,2018,Sueldos y salarios,SUELDOS_SALARIOS,68.6
Santa Lucía De Tirajana,2019,Sueldos y salarios,SUELDOS_SALARIOS,67.8
Santa Lucía De Tirajana,2020,Sueldos y salarios,SUELDOS_SALARIOS,55.8
Santa Lucía De Tirajana,2021,Sueldos y salarios,SUELDOS_SALARIOS,59.4
Santa Lucía De Tirajana,2022,Sueldos y salarios,SUELDOS_SALARIOS,66.7
Santa Lucía De Tirajana,2023,Sueldos y salarios,SUELDOS_SALARIOS,67.2
Santa Lucía De Tirajana,2015,Otros ingresos,OTROS_INGRESOS,9.5
Santa Lucía De Tirajana,2016,Otros ingresos,OTROS_INGRESOS,9.7
Santa Lucía De Tirajana,2017,Otros ingresos,OTROS_INGRESOS,9.8
Santa Lucía De Tirajana,2018,Otros ingresos,OTROS_INGRESOS,9.9
Santa Lucía De Tirajana,2019,Otros ingresos,OTROS_INGRESOS,10.0
Santa Lucía De Tirajana,2020,Otros ingresos,OTROS_INGRESOS,8.6
Santa Lucía De Tirajana,2021,Otros ingresos,OTROS_INGRESOS,10.0
Santa Lucía De Tirajana,2022,Otros ingresos,OTROS_INGRESOS,10.3
Santa Lucía De Tirajana,2023,Otros ingresos,OTROS_INGRESOS,9.9
Santa Lucía De Tirajana,2015,Otras prestaciones,OTRAS_PRESTACIONES,4.0
Santa Lucía De Tirajana,2016,Otras prestaciones,OTRAS_PRESTACIONES,4.1
Santa Lucía De Tirajana,2017,Otras prestaciones,OTRAS_PRESTACIONES,4.5
Santa Lucía De Tirajana,2018,Otras prestaciones,OTRAS_PRESTACIONES,4.6
Santa Lucía De Tirajana,2019,Otras prestaciones,OTRAS_PRESTACIONES,4.8
Santa Lucía De Tirajana,2020,Otras prestaciones,OTRAS_PRESTACIONES,5.7
Santa Lucía De Tirajana,2021,Otras prestaciones,OTRAS_PRESTACIONES,6.2
Santa Lucía De Tirajana,2022,Otras prestaciones,OTRAS_PRESTACIONES,5.9
Santa Lucía De Tirajana,2023,Otras prestaciones,OTRAS_PRESTACIONES,6.2
Santa Lucía De Tirajana,2015,Pensiones,PENSIONES,13.5
Santa Lucía De Tirajana,2016,Pensiones,PENSIONES,12.9
Santa Lucía De Tirajana,2017,Pensiones,PENSIONES,12.6
Santa Lucía De Tirajana,2018,Pensiones,PENSIONES,12.4
Santa Lucía De Tirajana,2019,Pensiones,PENSIONES,12.7
Santa Lucía De Tirajana,2020,Pensiones,PENSIONES,14.1
Santa Lucía De Tirajana,2021,Pensiones,PENSIONES,14.0
Santa Lucía De Tirajana,2022,Pensiones,PENSIONES,13.5
Santa Lucía De Tirajana,2023,Pensiones,PENSIONES,13.5
Santa Lucía De Tirajana,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.9
Santa Lucía De Tirajana,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.0
Santa Lucía De Tirajana,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.6
Santa Lucía De Tirajana,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.5
Santa Lucía De Tirajana,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.7
Santa Lucía De Tirajana,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,15.8
Santa Lucía De Tirajana,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,10.4
Santa Lucía De Tirajana,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.6
Santa Lucía De Tirajana,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.2
Santa María De Guía De Gran Canaria,2015,Sueldos y salarios,SUELDOS_SALARIOS,58.9
Santa María De Guía De Gran Canaria,2016,Sueldos y salarios,SUELDOS_SALARIOS,60.3
Santa María De Guía De Gran Canaria,2017,Sueldos y salarios,SUELDOS_SALARIOS,60.1
Santa María De Guía De Gran Canaria,2018,Sueldos y salarios,SUELDOS_SALARIOS,60.8
Santa María De Guía De Gran Canaria,2019,Sueldos y salarios,SUELDOS_SALARIOS,60.6
Santa María De Guía De Gran Canaria,2020,Sueldos y salarios,SUELDOS_SALARIOS,58.2
Santa María De Guía De Gran Canaria,2021,Sueldos y salarios,SUELDOS_SALARIOS,59.1
Santa María De Guía De Gran Canaria,2022,Sueldos y salarios,SUELDOS_SALARIOS,59.2
Santa María De Guía De Gran Canaria,2023,Sueldos y salarios,SUELDOS_SALARIOS,58.8
Santa María De Guía De Gran Canaria,2015,Otros ingresos,OTROS_INGRESOS,9.3
