TERRITORIO	TIME_PERIOD	MEDIDAS	OBS_VALUE	ESTADO_OBSERVACION	CONFIDENCIALIDAD_OBSERVACION
Valleseco	2017	Otros ingresos	11.2		
Valleseco	2016	Otros ingresos	11.6		
Valleseco	2015	Otros ingresos	12.1		
Vega de San Mateo	2023	Sueldos y salarios	60.4		
Vega de San Mateo	2022	Sueldos y salarios	59.8		
Vega de San Mateo	2021	Sueldos y salarios	59.2		
Vega de San Mateo	2020	Sueldos y salarios	58		
Vega de San Mateo	2019	Sueldos y salarios	59.7		
Vega de San Mateo	2018	Sueldos y salarios	59.8		
Vega de San Mateo	2017	Sueldos y salarios	59.4		
Vega de San Mateo	2016	Sueldos y salarios	59.1		
Vega de San Mateo	2015	Sueldos y salarios	58.3		
Vega de San Mateo	2023	Pensiones	19.2		
Vega de San Mateo	2022	Pensiones	19.5		
Vega de San Mateo	2021	Pensiones	19.2		
Vega de San Mateo	2020	Pensiones	19.8		
Vega de San Mateo	2019	Pensiones	19.6		
Vega de San Mateo	2018	Pensiones	19.9		
Vega de San Mateo	2017	Pensiones	19.9		
Vega de San Mateo	2016	Pensiones	20.1		
Vega de San Mateo	2015	Pensiones	20.2		
Vega de San Mateo	2023	Prestaciones por desempleo	2.2		
Vega de San Mateo	2022	Prestaciones por desempleo	2.4		
Vega de San Mateo	2021	Prestaciones por desempleo	3.8		
Vega de San Mateo	2020	Prestaciones por desempleo	5.9		
Vega de San Mateo	2019	Prestaciones por desempleo	2.7		
Vega de San Mateo	2018	Prestaciones por desempleo	2.6		
Vega de San Mateo	2017	Prestaciones por desempleo	2.8		
Vega de San Mateo	2016	Prestaciones por desempleo	3.1		
Vega de San Mateo	2015	Prestaciones por desempleo	3.4		
Vega de San Mateo	2023	Otras prestaciones	6		
Vega de San Mateo	2022	Otras prestaciones	5.9		
Vega de San Mateo	2021	Otras prestaciones	6		
Vega de San Mateo	2020	Otras prestaciones	6		
Vega de San Mateo	2019	Otras prestaciones	5.4		
Vega de San Mateo	2018	Otras prestaciones	5.2		
Vega de San Mateo	2017	Otras prestaciones	5.6		
Vega de San Mateo	2016	Otras prestaciones	4.9		
Vega de San Mateo	2015	Otras prestaciones	5.1		
Vega de San Mateo	2023	Otros ingresos	12.2		
Vega de San Mateo	2022	Otros ingresos	12.4		
Vega de San Mateo	2021	Otros ingresos	11.8		
Vega de San Mateo	2020	Otros ingresos	10.4		
Vega de San Mateo	2019	Otros ingresos	12.7		
Vega de San Mateo	2018	Otros ingresos	12.6		
Vega de San Mateo	2017	Otros ingresos	12.3		
Vega de San Mateo	2016	Otros ingresos	12.8		
Vega de San Mateo	2015	Otros ingresos	13		
Santa Cruz de Tenerife	2023	Sueldos y salarios	60.9		
Santa Cruz de Tenerife	2022	Sueldos y salarios	60.5		
Santa Cruz de Tenerife	2021	Sueldos y salarios	57.8		
Santa Cruz de Tenerife	2020	Sueldos y salarios	56.1		
Santa Cruz de Tenerife	2019	Sueldos y salarios	61.8		
Santa Cruz de Tenerife	2018	Sueldos y salarios	61.8		
Santa Cruz de Tenerife	2017	Sueldos y salarios	61.8		
Santa Cruz de Tenerife	2016	Sueldos y salarios	61.8		
Santa Cruz de Tenerife	2015	Sueldos y salarios	61.4		
Santa Cruz de Tenerife	2023	Pensiones	18.8		
Santa Cruz de Tenerife	2022	Pensiones	19.1		
Santa Cruz de Tenerife	2021	Pensiones	19.5		
Santa Cruz de Tenerife	2020	Pensiones	20.1		
Santa Cruz de Tenerife	2019	Pensiones	18.7		
Santa Cruz de Tenerife	2018	Pensiones	18.7		
Santa Cruz de Tenerife	2017	Pensiones	19.1		
Santa Cruz de Tenerife	2016	Pensiones	19.5		
Santa Cruz de Tenerife	2015	Pensiones	19.8		
Santa Cruz de Tenerife	2023	Prestaciones por desempleo	2.3		
Santa Cruz de Tenerife	2022	Prestaciones por desempleo	2.6		
Santa Cruz de Tenerife	2021	Prestaciones por desempleo	5.7		
Santa Cruz de Tenerife	2020	Prestaciones por desempleo	8.4		
Santa Cruz de Tenerife	2019	Prestaciones por desempleo	2.9		
Santa Cruz de Tenerife	2018	Prestaciones por desempleo	2.9		
Santa Cruz de Tenerife	2017	Prestaciones por desempleo	3.2		
Santa Cruz de Tenerife	2016	Prestaciones por desempleo	3.5		
Santa Cruz de Tenerife	2015	Prestaciones por desempleo	3.9		
Santa Cruz de Tenerife	2023	Otras prestaciones	4		
Santa Cruz de Tenerife	2022	Otras prestaciones	4.1		
Santa Cruz de Tenerife	2021	Otras prestaciones	4.1		
Santa Cruz de Tenerife	2020	Otras prestaciones	3.9		
Santa Cruz de Tenerife	2019	Otras prestaciones	3.3		
Santa Cruz de Tenerife	2018	Otras prestaciones	3.3		
Santa Cruz de Tenerife	2017	Otras prestaciones	3.2		
Santa Cruz de Tenerife	2016	Otras prestaciones	2.9		
Santa Cruz de Tenerife	2015	Otras prestaciones	2.8		
Santa Cruz de Tenerife	2023	Otros ingresos	14		
Santa Cruz de Tenerife	2022	Otros ingresos	13.6		
Santa Cruz de Tenerife	2021	Otros ingresos	13		
Santa Cruz de Tenerife	2020	Otros ingresos	11.4		
Santa Cruz de Tenerife	2019	Otros ingresos	13.3		
Santa Cruz de Tenerife	2018	Otros ingresos	13.3		
Santa Cruz de Tenerife	2017	Otros ingresos	12.8		
Santa Cruz de Tenerife	2016	Otros ingresos	12.4		
Santa Cruz de Tenerife	2015	Otros ingresos	12.1		
Tenerife	2023	Sueldos y salarios	61.2		
Tenerife	2022	Sueldos y salarios	60.8		
Tenerife	2021	Sueldos y salarios	57.9		
Tenerife	2020	Sueldos y salarios	56.2		
Tenerife	2019	Sueldos y salarios	62.1		
Tenerife	2018	Sueldos y salarios	62.3		
Tenerife	2017	Sueldos y salarios	62.3		
Tenerife	2016	Sueldos y salarios	62.2		
Tenerife	2015	Sueldos y salarios	61.8		
Tenerife	2023	Pensiones	18.7		
Tenerife	2022	Pensiones	19		
Tenerife	2021	Pensiones	19.4		
Tenerife	2020	Pensiones	20		
Tenerife	2019	Pensiones	18.5		
Tenerife	2018	Pensiones	18.5		
Tenerife	2017	Pensiones	18.9		
Tenerife	2016	Pensiones	19.2		
Tenerife	2015	Pensiones	19.5		
Tenerife	2023	Prestaciones por desempleo	2.3		
Tenerife	2022	Prestaciones por desempleo	2.6		
Tenerife	2021	Prestaciones por desempleo	5.8		
Tenerife	2020	Prestaciones por desempleo	8.7		
Tenerife	2019	Prestaciones por desempleo	3		
Tenerife	2018	Prestaciones por desempleo	2.9		
Tenerife	2017	Prestaciones por desempleo	3.2		
Tenerife	2016	Prestaciones por desempleo	3.5		
Tenerife	2015	Prestaciones por desempleo	3.9		
Tenerife	2023	Otras prestaciones	4		
Tenerife	2022	Otras prestaciones	4.1		
Tenerife	2021	Otras prestaciones	4.1		
Tenerife	2020	Otras prestaciones	3.9		
Tenerife	2019	Otras prestaciones	3.3		
Tenerife	2018	Otras prestaciones	3.3		
Tenerife	2017	Otras prestaciones	3.1		
Tenerife	2016	Otras prestaciones	2.9		
Tenerife	2015	Otras prestaciones	2.8		
Tenerife	2023	Otros ingresos	13.8		
Tenerife	2022	Otros ingresos	13.6		
Tenerife	2021	Otros ingresos	12.8		
Tenerife	2020	Otros ingresos	11.2		
Tenerife	2019	Otros ingresos	13.1		
Tenerife	2018	Otros ingresos	13		
Tenerife	2017	Otros ingresos	12.6		
Tenerife	2016	Otros ingresos	12.3		
Tenerife	2015	Otros ingresos	12		
Adeje	2023	Sueldos y salarios	62.7		
Adeje	2022	Sueldos y salarios	62.7		
Adeje	2021	Sueldos y salarios	52.1		
Adeje	2020	Sueldos y salarios	49.9		
Adeje	2019	Sueldos y salarios	64.8		
Adeje	2018	Sueldos y salarios	65.9		
Adeje	2017	Sueldos y salarios	67.2		
Adeje	2016	Sueldos y salarios	66.7		
Adeje	2015	Sueldos y salarios	66.9		
Adeje	2023	Pensiones	11.4		
Adeje	2022	Pensiones	11.7		
Adeje	2021	Pensiones	12.4		
Adeje	2020	Pensiones	12.8		
Adeje	2019	Pensiones	10.1		
Adeje	2018	Pensiones	9.9		
Adeje	2017	Pensiones	10.1		
Adeje	2016	Pensiones	10.1		
Adeje	2015	Pensiones	10.3		
Adeje	2023	Prestaciones por desempleo	2.2		
Adeje	2022	Prestaciones por desempleo	2.6		
Adeje	2021	Prestaciones por desempleo	12.8		
Adeje	2020	Prestaciones por desempleo	19.5		
Adeje	2019	Prestaciones por desempleo	3.4		
Adeje	2018	Prestaciones por desempleo	3.4		
Adeje	2017	Prestaciones por desempleo	3.6		
Adeje	2016	Prestaciones por desempleo	3.8		
Adeje	2015	Prestaciones por desempleo	4		
Adeje	2023	Otras prestaciones	2.7		
Adeje	2022	Otras prestaciones	2.8		
Adeje	2021	Otras prestaciones	3.1		
Adeje	2020	Otras prestaciones	2.8		
Adeje	2019	Otras prestaciones	2.2		
Adeje	2018	Otras prestaciones	2.2		
Adeje	2017	Otras prestaciones	1.8		
Adeje	2016	Otras prestaciones	1.6		
Adeje	2015	Otras prestaciones	1.7		
Adeje	2023	Otros ingresos	21.1		
Adeje	2022	Otros ingresos	20.2		
Adeje	2021	Otros ingresos	19.7		
Adeje	2020	Otros ingresos	14.9		
Adeje	2019	Otros ingresos	19.6		
Adeje	2018	Otros ingresos	18.6		
Adeje	2017	Otros ingresos	17.4		
Adeje	2016	Otros ingresos	17.8		
Adeje	2015	Otros ingresos	17.1		
Arafo	2023	Sueldos y salarios	63.2		
Arafo	2022	Sueldos y salarios	63		
Arafo	2021	Sueldos y salarios	61.9		
Arafo	2020	Sueldos y salarios	60.1		
Arafo	2019	Sueldos y salarios	63.4		
Arafo	2018	Sueldos y salarios	63.7		
Arafo	2017	Sueldos y salarios	63.4		
Arafo	2016	Sueldos y salarios	62.7		
Arafo	2015	Sueldos y salarios	61.5		
Arafo	2023	Pensiones	19.9		
Arafo	2022	Pensiones	20.1		
Arafo	2021	Pensiones	20.1		
Arafo	2020	Pensiones	20.4		
Arafo	2019	Pensiones	19.6		
Arafo	2018	Pensiones	20.3		
Arafo	2017	Pensiones	20.6		
Arafo	2016	Pensiones	21.9		
Arafo	2015	Pensiones	22.4		
Arafo	2023	Prestaciones por desempleo	2.5		
Arafo	2022	Prestaciones por desempleo	2.5		
Arafo	2021	Prestaciones por desempleo	3.8		
Arafo	2020	Prestaciones por desempleo	6		
Arafo	2019	Prestaciones por desempleo	2.8		
Arafo	2018	Prestaciones por desempleo	2.7		
Arafo	2017	Prestaciones por desempleo	3.1		
Arafo	2016	Prestaciones por desempleo	3.4		
Arafo	2015	Prestaciones por desempleo	4.1		
Arafo	2023	Otras prestaciones	3.5		
Arafo	2022	Otras prestaciones	3.9		
Arafo	2021	Otras prestaciones	4		
Arafo	2020	Otras prestaciones	3.8		
Arafo	2019	Otras prestaciones	3.5		
Arafo	2018	Otras prestaciones	3.3		
Arafo	2017	Otras prestaciones	2.9		
Arafo	2016	Otras prestaciones	2.9		
Arafo	2015	Otras prestaciones	2.6		
Arafo	2023	Otros ingresos	10.9		
Arafo	2022	Otros ingresos	10.6		
Arafo	2021	Otros ingresos	10.3		
Arafo	2020	Otros ingresos	9.7		
Arafo	2019	Otros ingresos	10.7		
Arafo	2018	Otros ingresos	10		
Arafo	2017	Otros ingresos	10		
Arafo	2016	Otros ingresos	9.1		
Arafo	2015	Otros ingresos	9.5		
Arico	2023	Sueldos y salarios	62.5		
Arico	2022	Sueldos y salarios	63		
Arico	2021	Sueldos y salarios	59.1		
Arico	2020	Sueldos y salarios	58.3		
Arico	2019	Sueldos y salarios	63.9		
Arico	2018	Sueldos y salarios	64.1		
Arico	2017	Sueldos y salarios	63.9		
Arico	2016	Sueldos y salarios	63.7		
Arico	2015	Sueldos y salarios	62.4		
Arico	2023	Pensiones	20		
Arico	2022	Pensiones	20		
Arico	2021	Pensiones	20.6		
Arico	2020	Pensiones	20.7		
Arico	2019	Pensiones	19.7		
Arico	2018	Pensiones	20		
Arico	2017	Pensiones	20.3		
Arico	2016	Pensiones	21.5		
Arico	2015	Pensiones	22.4		
Arico	2023	Prestaciones por desempleo	3.2		
Arico	2022	Prestaciones por desempleo	3.4		
Arico	2021	Prestaciones por desempleo	6.6		
Arico	2020	Prestaciones por desempleo	9.5		
Arico	2019	Prestaciones por desempleo	3.8		
Arico	2018	Prestaciones por desempleo	3.4		
Arico	2017	Prestaciones por desempleo	3.8		
Arico	2016	Prestaciones por desempleo	4.4		
Arico	2015	Prestaciones por desempleo	4.8		
Arico	2023	Otras prestaciones	3.7		
Arico	2022	Otras prestaciones	3.8		
Arico	2021	Otras prestaciones	3.8		
Arico	2020	Otras prestaciones	3.5		
Arico	2019	Otras prestaciones	3.1		
Arico	2018	Otras prestaciones	3.1		
Arico	2017	Otras prestaciones	2.9		
Arico	2016	Otras prestaciones	2.6		
Arico	2015	Otras prestaciones	2.8		
Arico	2023	Otros ingresos	10.7		
Arico	2022	Otros ingresos	9.9		
Arico	2021	Otros ingresos	9.8		
Arico	2020	Otros ingresos	8		
Arico	2019	Otros ingresos	9.5		
Arico	2018	Otros ingresos	9.5		
Arico	2017	Otros ingresos	9.2		
Arico	2016	Otros ingresos	7.9		
Arico	2015	Otros ingresos	7.7		
Arona	2023	Sueldos y salarios	62.9		
Arona	2022	Sueldos y salarios	62.5		
Arona	2021	Sueldos y salarios	51.7		
Arona	2020	Sueldos y salarios	49		
Arona	2019	Sueldos y salarios	64.7		
Arona	2018	Sueldos y salarios	65.2		
Arona	2017	Sueldos y salarios	65.3		
Arona	2016	Sueldos y salarios	65		
Arona	2015	Sueldos y salarios	64.8		
Arona	2023	Pensiones	14.7		
Arona	2022	Pensiones	15		
Arona	2021	Pensiones	15.9		
Arona	2020	Pensiones	15.8		
Arona	2019	Pensiones	13.2		
Arona	2018	Pensiones	12.9		
Arona	2017	Pensiones	13.1		
Arona	2016	Pensiones	13.4		
Arona	2015	Pensiones	13.7		
Arona	2023	Prestaciones por desempleo	2.7		
Arona	2022	Prestaciones por desempleo	3.2		
Arona	2021	Prestaciones por desempleo	13.4		
Arona	2020	Prestaciones por desempleo	19.6		
Arona	2019	Prestaciones por desempleo	4.3		
Arona	2018	Prestaciones por desempleo	4.2		
Arona	2017	Prestaciones por desempleo	4.5		
Arona	2016	Prestaciones por desempleo	4.8		
Arona	2015	Prestaciones por desempleo	5.4		
Arona	2023	Otras prestaciones	3.7		
Arona	2022	Otras prestaciones	3.8		
Arona	2021	Otras prestaciones	4.2		
Arona	2020	Otras prestaciones	3.8		
Arona	2019	Otras prestaciones	2.8		
Arona	2018	Otras prestaciones	2.8		
Arona	2017	Otras prestaciones	2.5		
Arona	2016	Otras prestaciones	2.1		
Arona	2015	Otras prestaciones	2.2		
Arona	2023	Otros ingresos	16.1		
Arona	2022	Otros ingresos	15.5		
Arona	2021	Otros ingresos	14.9		
Arona	2020	Otros ingresos	11.7		
Arona	2019	Otros ingresos	15.1		
Arona	2018	Otros ingresos	14.9		
Arona	2017	Otros ingresos	14.6		
Arona	2016	Otros ingresos	14.7		
Arona	2015	Otros ingresos	14		
Buenavista del Norte	2023	Sueldos y salarios	53.1		
Buenavista del Norte	2022	Sueldos y salarios	51		
Buenavista del Norte	2021	Sueldos y salarios	49.2		
Buenavista del Norte	2020	Sueldos y salarios	48.1		
Buenavista del Norte	2019	Sueldos y salarios	54.8		
Buenavista del Norte	2018	Sueldos y salarios	53.3		
Buenavista del Norte	2017	Sueldos y salarios	54.3		
Buenavista del Norte	2016	Sueldos y salarios	53.3		
Buenavista del Norte	2015	Sueldos y salarios	51.6		
Buenavista del Norte	2023	Pensiones	25.2		
Buenavista del Norte	2022	Pensiones	25.2		
Buenavista del Norte	2021	Pensiones	25.9		
Buenavista del Norte	2020	Pensiones	26.1		
Buenavista del Norte	2019	Pensiones	24.2		
Buenavista del Norte	2018	Pensiones	24.8		
Buenavista del Norte	2017	Pensiones	24.3		
Buenavista del Norte	2016	Pensiones	25.1		
Buenavista del Norte	2015	Pensiones	26.2		
Buenavista del Norte	2023	Prestaciones por desempleo	3.4		
Buenavista del Norte	2022	Prestaciones por desempleo	3.6		
Buenavista del Norte	2021	Prestaciones por desempleo	6.8		
Buenavista del Norte	2020	Prestaciones por desempleo	10		
Buenavista del Norte	2019	Prestaciones por desempleo	4.1		
Buenavista del Norte	2018	Prestaciones por desempleo	4.3		
Buenavista del Norte	2017	Prestaciones por desempleo	4.5		
Buenavista del Norte	2016	Prestaciones por desempleo	5		
Buenavista del Norte	2015	Prestaciones por desempleo	5.5		
Buenavista del Norte	2023	Otras prestaciones	5.1		
Buenavista del Norte	2022	Otras prestaciones	5.1		
Buenavista del Norte	2021	Otras prestaciones	5.1		
Buenavista del Norte	2020	Otras prestaciones	5.5		
Buenavista del Norte	2019	Otras prestaciones	4.6		
Buenavista del Norte	2018	Otras prestaciones	4.6		
Buenavista del Norte	2017	Otras prestaciones	4.8		
Buenavista del Norte	2016	Otras prestaciones	4.4		
Buenavista del Norte	2015	Otras prestaciones	4.4		
Buenavista del Norte	2023	Otros ingresos	13.3		
Buenavista del Norte	2022	Otros ingresos	15		
Buenavista del Norte	2021	Otros ingresos	13		
Buenavista del Norte	2020	Otros ingresos	10.3		
Buenavista del Norte	2019	Otros ingresos	12.3		
Buenavista del Norte	2018	Otros ingresos	12.9		
Buenavista del Norte	2017	Otros ingresos	12.2		
Buenavista del Norte	2016	Otros ingresos	12.1		
Buenavista del Norte	2015	Otros ingresos	12.3		
Candelaria	2023	Sueldos y salarios	64.4		
Candelaria	2022	Sueldos y salarios	64.6		
Candelaria	2021	Sueldos y salarios	63.8		
Candelaria	2020	Sueldos y salarios	62.4		
Candelaria	2019	Sueldos y salarios	65.8		
Candelaria	2018	Sueldos y salarios	65.8		
Candelaria	2017	Sueldos y salarios	66.5		
Candelaria	2016	Sueldos y salarios	67.1		
Candelaria	2015	Sueldos y salarios	66.8		
Candelaria	2023	Pensiones	17.6		
Candelaria	2022	Pensiones	17.9		
Candelaria	2021	Pensiones	17.8		
Candelaria	2020	Pensiones	18.2		
Candelaria	2019	Pensiones	17.1		
Candelaria	2018	Pensiones	17		
Candelaria	2017	Pensiones	17.2		
Candelaria	2016	Pensiones	17.2		
Candelaria	2015	Pensiones	17.5		
Candelaria	2023	Prestaciones por desempleo	1.8		
Candelaria	2022	Prestaciones por desempleo	2		
Candelaria	2021	Prestaciones por desempleo	3.4		
Candelaria	2020	Prestaciones por desempleo	5.5		
Candelaria	2019	Prestaciones por desempleo	2.3		
Candelaria	2018	Prestaciones por desempleo	2.2		
Candelaria	2017	Prestaciones por desempleo	2.5		
Candelaria	2016	Prestaciones por desempleo	2.8		
Candelaria	2015	Prestaciones por desempleo	3.2		
Candelaria	2023	Otras prestaciones	3.8		
Candelaria	2022	Otras prestaciones	3.9		
Candelaria	2021	Otras prestaciones	3.7		
Candelaria	2020	Otras prestaciones	3.6		
Candelaria	2019	Otras prestaciones	3.4		
Candelaria	2018	Otras prestaciones	3.4		
Candelaria	2017	Otras prestaciones	3.3		
Candelaria	2016	Otras prestaciones	3		
Candelaria	2015	Otras prestaciones	3		
Candelaria	2023	Otros ingresos	12.5		
Candelaria	2022	Otros ingresos	11.7		
Candelaria	2021	Otros ingresos	11.4		
Candelaria	2020	Otros ingresos	10.3		
Candelaria	2019	Otros ingresos	11.4		
Candelaria	2018	Otros ingresos	11.6		
Candelaria	2017	Otros ingresos	10.5		
Candelaria	2016	Otros ingresos	9.9		
Candelaria	2015	Otros ingresos	9.6		
Fasnia	2023	Sueldos y salarios	59.4		
Fasnia	2022	Sueldos y salarios	58.9		
Fasnia	2021	Sueldos y salarios	57		
Fasnia	2020	Sueldos y salarios	52.7		
Fasnia	2019	Sueldos y salarios	58.1		
Fasnia	2018	Sueldos y salarios	57.5		
Fasnia	2017	Sueldos y salarios	57		
Fasnia	2016	Sueldos y salarios	56.3		
Fasnia	2015	Sueldos y salarios	59.5		
Fasnia	2023	Pensiones	23.4		
Fasnia	2022	Pensiones	23.5		
Fasnia	2021	Pensiones	24.1		
Fasnia	2020	Pensiones	26.7		
Fasnia	2019	Pensiones	25.4		
Fasnia	2018	Pensiones	26.1		
Fasnia	2017	Pensiones	27		
Fasnia	2016	Pensiones	28.1		
Fasnia	2015	Pensiones	25.8		
Fasnia	2023	Prestaciones por desempleo	2.8		
Fasnia	2022	Prestaciones por desempleo	2.9		
Fasnia	2021	Prestaciones por desempleo	4.8		
Fasnia	2020	Prestaciones por desempleo	7		
Fasnia	2019	Prestaciones por desempleo	3.1		
Fasnia	2018	Prestaciones por desempleo	2.9		
Fasnia	2017	Prestaciones por desempleo	3.2		
Fasnia	2016	Prestaciones por desempleo	3.4		
Fasnia	2015	Prestaciones por desempleo	3.8		
Fasnia	2023	Otras prestaciones	3.9		
Fasnia	2022	Otras prestaciones	4.5		
Fasnia	2021	Otras prestaciones	4.5		
Fasnia	2020	Otras prestaciones	4		
Fasnia	2019	Otras prestaciones	3.3		
Fasnia	2018	Otras prestaciones	3.7		
Fasnia	2017	Otras prestaciones	3.3		
Fasnia	2016	Otras prestaciones	2.7		
Fasnia	2015	Otras prestaciones	2.6		
Fasnia	2023	Otros ingresos	10.6		
Fasnia	2022	Otros ingresos	10.3		
Fasnia	2021	Otros ingresos	9.7		
Fasnia	2020	Otros ingresos	9.7		
Fasnia	2019	Otros ingresos	10.2		
Fasnia	2018	Otros ingresos	9.8		
Fasnia	2017	Otros ingresos	9.5		
Fasnia	2016	Otros ingresos	9.5		
Fasnia	2015	Otros ingresos	8.3		
Garachico	2023	Sueldos y salarios	55.3		
Garachico	2022	Sueldos y salarios	54		
Garachico	2021	Sueldos y salarios	51.3		
Garachico	2020	Sueldos y salarios	49.1		
Garachico	2019	Sueldos y salarios	55.2		
Garachico	2018	Sueldos y salarios	55.2		
Garachico	2017	Sueldos y salarios	55.2		
Garachico	2016	Sueldos y salarios	55		
Garachico	2015	Sueldos y salarios	53.6		
Garachico	2023	Pensiones	25.9		
Garachico	2022	Pensiones	24.6		
Garachico	2021	Pensiones	26.2		
Garachico	2020	Pensiones	26.7		
Garachico	2019	Pensiones	25.2		
Garachico	2018	Pensiones	25.1		
Garachico	2017	Pensiones	25.5		
Garachico	2016	Pensiones	26.1		
Garachico	2015	Pensiones	26.5		
Garachico	2023	Prestaciones por desempleo	2.9		
Garachico	2022	Prestaciones por desempleo	2.9		
Garachico	2021	Prestaciones por desempleo	6.3		
Garachico	2020	Prestaciones por desempleo	8.8		
Garachico	2019	Prestaciones por desempleo	3.7		
Garachico	2018	Prestaciones por desempleo	3.6		
Garachico	2017	Prestaciones por desempleo	4		
Garachico	2016	Prestaciones por desempleo	4.3		
Garachico	2015	Prestaciones por desempleo	4.5		
Garachico	2023	Otras prestaciones	5		
Garachico	2022	Otras prestaciones	4.7		
Garachico	2021	Otras prestaciones	4.8		
Garachico	2020	Otras prestaciones	5.4		
Garachico	2019	Otras prestaciones	4.1		
Garachico	2018	Otras prestaciones	3.8		
Garachico	2017	Otras prestaciones	3.8		
Garachico	2016	Otras prestaciones	3.7		
Garachico	2015	Otras prestaciones	3.8		
Garachico	2023	Otros ingresos	10.9		
Garachico	2022	Otros ingresos	13.9		
Garachico	2021	Otros ingresos	11.5		
Garachico	2020	Otros ingresos	10		
Garachico	2019	Otros ingresos	11.9		
Garachico	2018	Otros ingresos	12.4		
Garachico	2017	Otros ingresos	11.5		
Garachico	2016	Otros ingresos	11		
Garachico	2015	Otros ingresos	11.6		
Granadilla de Abona	2023	Sueldos y salarios	68.4		
